<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20230807,1.31,1.32,1.28,1.29,4700
AACIU,D,20230807,10.5,10.5,10.5,10.5,200
AADI,D,20230807,5.68,6,5.4,5.99,438200
AADR,D,20230807,51.5884,51.77,51.5884,51.77,500
AAL,D,20230807,15.73,16.0099,15.69,15.99,22485600
AAME,D,20230807,1.92,1.92,1.8624,1.8624,400
AAOI,D,20230807,11.07,13.17,10.929,12.38,16940700
AAON,D,20230807,98.1,98.94,94.1,94.45,505700
AAPB,D,20230807,25.6,25.6,24.8,25.15,50800
AAPD,D,20230807,21.4,21.99,21.33,21.84,365300
AAPL,D,20230807,182.13,183.13,177.35,178.85,97576000
AAPU,D,20230807,26.26,26.5,25.2821,25.59,335600
AAXJ,D,20230807,68.41,68.41,67.86,68.12,421100
ABCB,D,20230807,44.52,45.34,44.335,45.31,242000
ABCL,D,20230807,6.16,6.66,5.8,5.85,3461800
ABCM,D,20230807,22.9,22.96,22.31,22.45,909000
ABEO,D,20230807,3.12,3.12,2.97,2.98,115100
ABIO,D,20230807,2.01,2.045,2.01,2.04,35500
ABL,D,20230807,6.37,6.4,6.02,6.23,22800
ABLLW,D,20230807,0.229,0.229,0.205,0.2267,3800
ABNB,D,20230807,142,144,138.79,143.2,4079100
ABOS,D,20230807,7.48,7.52,6.84,7,1025100
ABSI,D,20230807,1.98,1.98,1.68,1.77,547200
ABUS,D,20230807,2.13,2.13,2.035,2.1,631700
ABVC,D,20230807,2.7,2.75,2.53,2.59,74000
ACAC,D,20230807,10.8,10.8,10.8,10.8,300
ACAD,D,20230807,27.17,27.17,26.52,26.8,1680600
ACB,D,20230807,0.5487,0.55,0.5305,0.543,2268700
ACBA,D,20230807,11.245,11.245,11.245,11.245,100
ACBAU,D,20230807,10.91,10.91,10.91,10.91,100
ACCD,D,20230807,14.52,14.52,14.03,14.36,443200
ACDC,D,20230807,12.65,12.665,12.205,12.38,411400
ACDCW,D,20230807,0.0051,0.0079,0.0051,0.0051,1300
ACER,D,20230807,0.77,0.7969,0.77,0.775,68300
ACET,D,20230807,2.36,2.415,2.11,2.24,827900
ACGL,D,20230807,77.57,78.58,77.57,78.23,1570500
ACGLN,D,20230807,18.89,19.0099,18.73,18.75,11400
ACGLO,D,20230807,22.5,22.67,22.4,22.53,10500
ACGN,D,20230807,0.66,0.6626,0.4675,0.49,299800
ACHC,D,20230807,76.8,77.45,76.07,77.09,307100
ACHL,D,20230807,0.985,1.03,0.9812,1.01,64200
ACHV,D,20230807,5.41,5.47,5.28,5.4,53100
ACIU,D,20230807,3.01,3.02,2.85,2.95,59100
ACIW,D,20230807,23.91,24.25,23.795,24.18,304300
ACLS,D,20230807,177.48,181.26,176.6,180.84,514700
ACLX,D,20230807,35.06,35.29,33.88,34.39,322500
ACMR,D,20230807,12.96,13.62,12.95,13.53,1404900
ACNB,D,20230807,34.52,34.765,33.6101,34.64,29100
ACNT,D,20230807,9.4726,9.4726,9.01,9.15,10300
ACON,D,20230807,0.58,0.5998,0.55,0.56,44000
ACONW,D,20230807,0.0556,0.0675,0.055,0.0551,6200
ACOR,D,20230807,15.5,18.205,15.38,17.6,52100
ACRS,D,20230807,9.95,9.95,9.09,9.14,643700
ACRV,D,20230807,11.6,12.1,11.5958,12.09,12700
ACRX,D,20230807,0.99,0.9999,0.954,0.954,59400
ACST,D,20230807,2.44,2.44,2.31,2.44,22900
ACT,D,20230807,29.15,29.59,29.141,29.57,246000
ACTG,D,20230807,3.72,3.76,3.685,3.74,242400
ACVA,D,20230807,16.6,16.6298,15.96,16.18,1713000
ACWI,D,20230807,97.08,97.325,96.74,97.29,1602600
ACWX,D,20230807,49.77,49.81,49.52,49.79,703800
ACXP,D,20230807,1.98,1.98,1.8899,1.9,25600
ADAG,D,20230807,1.35,1.3899,1.35,1.3899,23000
ADAP,D,20230807,0.8807,0.909,0.85,0.86,959200
ADBE,D,20230807,530,532.58,523.52,529.73,1777700
ADD,D,20230807,1.21,1.28,1.21,1.26,11400
ADEA,D,20230807,11.61,11.73,11.51,11.68,476900
ADER,D,20230807,11,11.28,11,11.28,35700
ADES,D,20230807,2.66,2.68,2.33,2.45,187100
ADI,D,20230807,190.7,191.37,188.87,190.1,2035100
ADIL,D,20230807,5.91,6.5,5.2354,6.22,205800
ADMA,D,20230807,4.04,4.15,3.99,4.14,1625400
ADMP,D,20230807,1.45,1.48,1.36,1.36,2494400
ADN,D,20230807,0.823,0.83,0.78,0.791,246900
ADNWW,D,20230807,0.0999,0.1149,0.0999,0.1149,2100
ADOC,D,20230807,11.275,11.275,11.24,11.24,1800
ADOCR,D,20230807,0.0972,0.0987,0.0502,0.0987,3400
ADOCW,D,20230807,0.011,0.011,0.011,0.011,100
ADP,D,20230807,246.89,251.015,246.38,250.82,1266800
ADPT,D,20230807,6.78,6.795,6.4824,6.7,1353600
ADSE,D,20230807,5.938,6.25,5.938,6.25,2100
ADSEW,D,20230807,0.5225,0.5226,0.5225,0.5226,200
ADSK,D,20230807,202.52,204.32,201.54,203.715,849200
ADTH,D,20230807,1.62,1.73,1.6,1.65,313700
ADTN,D,20230807,7.1,7.5,7,7.31,3628700
ADTX,D,20230807,0.38,0.4,0.3749,0.376,111900
ADUS,D,20230807,93.82,94.7694,92.52,94.23,131700
ADV,D,20230807,2.41,2.68,2.32,2.65,402900
ADVM,D,20230807,2.04,2.11,1.82,1.83,423000
ADVWW,D,20230807,0.1832,0.19,0.15,0.1725,63100
ADXN,D,20230807,0.5722,0.6,0.53,0.5521,54600
AEAEW,D,20230807,0.0515,0.0699,0.03,0.0495,178700
AEHL,D,20230807,0.703,0.703,0.6303,0.695,229900
AEHR,D,20230807,49.78,50.46,45.79,47.95,994200
AEI,D,20230807,1.57,1.615,1.5271,1.53,18100
AEIS,D,20230807,114.48,116.63,113.65,115.77,216400
AEMD,D,20230807,0.336,0.3497,0.32,0.3301,93500
AENT,D,20230807,1.96,2.09,1.96,2.05,4200
AENTW,D,20230807,0.0424,0.0428,0.0424,0.0428,500
AEP,D,20230807,81.5,81.99,80.75,80.88,3267000
AEPPZ,D,20230807,48.41,48.55,48.04,48.17,42500
AEY,D,20230807,0.6,0.6366,0.585,0.585,32700
