<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20230920,1.15,1.17,1.15,1.16,2500
AACI,D,20230920,10.7,10.7,10.7,10.7,100
AACIW,D,20230920,0.0834,0.09,0.0809,0.0839,3100
AADI,D,20230920,5.4,5.48,5.13,5.24,125400
AADR,D,20230920,50.941,50.941,50.3743,50.3743,600
AAL,D,20230920,13.32,13.47,13.045,13.06,27822800
AAME,D,20230920,1.88,2.04,1.88,1.955,3200
AAOI,D,20230920,9.66,10.2299,9.6,9.84,1847900
AAON,D,20230920,62.2,63.07,61.095,61.22,303500
AAPB,D,20230920,24.75,24.76,23.94,23.94,18900
AAPD,D,20230920,21.64,22.1,21.6,22.1,131600
AAPL,D,20230920,179.26,179.695,175.4,175.49,58436100
AAPU,D,20230920,25.26,25.38,24.49,24.52,108100
AAXJ,D,20230920,64.98,65.29,64.62,64.62,480100
ABCB,D,20230920,38.96,39.2,38.14,38.16,261400
ABCL,D,20230920,5.15,5.295,5.06,5.08,2793500
ABCM,D,20230920,22.65,22.81,22.6,22.68,5546700
ABEO,D,20230920,3.82,3.96,3.75,3.8,72800
ABIO,D,20230920,2.03,2.06,2.03,2.05,14800
ABL,D,20230920,7.29,7.3362,7,7.01,5400
ABLLW,D,20230920,0.3231,0.4,0.3231,0.4,10300
ABLV,D,20230920,3.47,3.6,3.349,3.51,24900
ABNB,D,20230920,142.76,143.27,137.95,138.01,5192000
ABOS,D,20230920,5.13,5.13,4.91,4.91,206300
ABSI,D,20230920,1.57,1.61,1.51,1.52,208600
ABUS,D,20230920,1.98,2.03,1.98,2,450900
ABVC,D,20230920,1.16,1.16,1.03,1.05,49200
ACAB,D,20230920,10.56,10.56,10.56,10.56,200
ACABW,D,20230920,0.0344,0.0344,0.0319,0.0319,3000
ACACW,D,20230920,0.1,0.1,0.08,0.1,8200
ACAD,D,20230920,24.44,24.95,23.76,23.79,1386300
ACAH,D,20230920,10.44,10.48,10.43,10.45,2200
ACAHW,D,20230920,0.0343,0.049,0.0261,0.0261,46600
ACAX,D,20230920,10.56,10.75,10.56,10.65,6100
ACAXR,D,20230920,0.2501,0.3,0.2501,0.3,7500
ACAXW,D,20230920,0.0301,0.0648,0.0301,0.0648,200
ACB,D,20230920,0.88,0.9099,0.7866,0.8,27521700
ACBAW,D,20230920,0.035,0.035,0.035,0.035,5200
ACCD,D,20230920,11.92,12.12,11.63,11.72,435600
ACDC,D,20230920,11.15,11.5,10.9,10.915,488300
ACDCW,D,20230920,0.006,0.0089,0.006,0.006,6600
ACER,D,20230920,0.85,0.8589,0.829,0.8324,163100
ACET,D,20230920,1.71,1.725,1.59,1.6,196500
ACGL,D,20230920,81.58,82.18,81,81.32,2107200
ACGLN,D,20230920,18.69,18.8432,18.58,18.58,16800
ACGLO,D,20230920,21.26,21.39,21.2118,21.29,10400
ACHC,D,20230920,70.04,71.16,70.04,70.94,324600
ACHL,D,20230920,0.8719,0.92,0.8719,0.8977,31400
ACHV,D,20230920,4.37,4.56,4.35,4.41,26800
ACIC,D,20230920,7.75,7.93,7.34,7.44,286000
