<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20231026,1,1.08,1,1.08,5200
AACI,D,20231026,10.63,10.68,10.63,10.68,1300
AADI,D,20231026,4.2,4.35,4.1,4.28,53500
AADR,D,20231026,47.52,47.5792,47.38,47.5792,1700
AAL,D,20231026,11.05,11.25,10.969,11.15,40009400
AAME,D,20231026,1.75,1.9,1.75,1.8756,1900
AAOI,D,20231026,7.05,7.24,6.81,6.87,821400
AAON,D,20231026,54.2,55.45,53.69,53.82,615500
AAPB,D,20231026,22.56,22.5637,21.39,21.68,15300
AAPD,D,20231026,22.89,23.53,22.78,23.41,486400
AAPL,D,20231026,170.37,171.3775,165.67,166.89,70625200
AAPU,D,20231026,23.26,23.4031,22.31,22.56,144800
AAXJ,D,20231026,61.08,61.425,60.985,61.22,512300
ABAT,D,20231026,4.54,4.9088,3.79,3.9,1002500
ABCB,D,20231026,35.38,36.44,35.31,36.18,316900
ABCL,D,20231026,4.05,4.17,4.03,4.14,1210300
ABCM,D,20231026,22.83,22.995,22.815,22.87,3902400
ABEO,D,20231026,3.89,3.95,3.7001,3.84,77400
ABIO,D,20231026,1.97,1.99,1.96,1.96,15000
ABL,D,20231026,6.38,6.38,6.07,6.07,1000
ABLLW,D,20231026,0.33,0.3396,0.272,0.3395,22500
ABLV,D,20231026,2.49,2.54,2.45,2.45,8500
ABNB,D,20231026,118.14,119.5475,114.4,115.47,5217500
ABOS,D,20231026,3.31,3.4,3.18,3.22,460100
ABSI,D,20231026,1.17,1.23,1.1111,1.15,293500
ABUS,D,20231026,1.73,1.83,1.7002,1.76,466300
ABVC,D,20231026,3.31,3.35,1.21,1.28,82234100
ABVX,D,20231026,9,9.1,8.75,9.05,230400
ACAB,D,20231026,10.6,10.6,10.6,10.6,1300
ACAC,D,20231026,10.95,10.95,10.95,10.95,100
ACAD,D,20231026,22.56,22.99,21.94,22.5,1585200
ACAH,D,20231026,11.01,11.01,10.611,10.63,900
ACAHU,D,20231026,10.59,11.76,10.4,11.2,3100
ACAX,D,20231026,10.5,10.5,10.5,10.5,200
ACAXU,D,20231026,10.1,10.5,10.1,10.5,400
ACB,D,20231026,0.423,0.4495,0.41,0.4206,6981200
ACCD,D,20231026,6.81,6.81,6.46,6.59,543000
ACDC,D,20231026,9.02,9.4,8.77,9.25,566000
ACER,D,20231026,0.825,0.9,0.8055,0.8265,115000
ACET,D,20231026,1.25,1.3,1.185,1.28,400100
ACGL,D,20231026,83.59,84.415,82.255,82.45,1735000
ACGLN,D,20231026,17.36,17.36,17.11,17.25,24600
ACGLO,D,20231026,20.43,20.53,20.3006,20.44,18900
ACHC,D,20231026,74.44,74.99,71.66,71.66,817200
ACHL,D,20231026,0.902,0.9199,0.83,0.865,86500
ACHV,D,20231026,3.99,4.05,3.95,4.02,29200
ACIC,D,20231026,7.51,7.57,7.34,7.36,267800
ACIU,D,20231026,2.77,2.93,2.7,2.9,67800
ACIW,D,20231026,20.31,20.695,20.21,20.32,413400
ACLS,D,20231026,142.94,144.715,138.315,138.74,497900
ACLX,D,20231026,32.38,33.43,31.7,31.93,579000
ACMR,D,20231026,18.3,18.8895,17.51,17.56,1274800
ACNB,D,20231026,32.54,33.13,32,33.13,5000
ACNT,D,20231026,8.34,8.6183,8.3062,8.56,2800
ACON,D,20231026,0.41,0.4241,0.36,0.369,228400
ACONW,D,20231026,0.053,0.053,0.03,0.0529,7500
ACOR,D,20231026,10.19,10.195,9.9374,9.9374,2000
ACRS,D,20231026,4.63,4.74,4.36,4.58,1517100
ACRV,D,20231026,5.3,5.38,4.987,5.07,39400
ACRX,D,20231026,0.52,0.545,0.5152,0.5163,49800
ACST,D,20231026,2.49,2.49,2.32,2.43,9800
ACT,D,20231026,26.97,27.77,26.97,27.03,200300
ACTG,D,20231026,3.56,3.56,3.47,3.54,203200
ACVA,D,20231026,13.22,13.6,13.005,13.35,968200
ACWI,D,20231026,89.52,89.72,88.69,88.91,2376500
ACWX,D,20231026,45.19,45.32,44.94,45.09,1600600
ACXP,D,20231026,4.07,4.85,4.07,4.72,418800
ADAG,D,20231026,1.4541,1.4541,1.31,1.34,1200
ADAP,D,20231026,0.599,0.599,0.555,0.56,561700
ADBE,D,20231026,530,530.99,511.68,514.28,2876700
ADD,D,20231026,0.2704,0.3087,0.246,0.2602,486000
ADEA,D,20231026,8.45,8.52,8.22,8.36,458700
ADES,D,20231026,1.73,1.73,1.66,1.7,10000
ADI,D,20231026,160.87,163.93,160.68,160.86,3528200
ADIL,D,20231026,2.21,2.21,1.82,2.04,27500
ADMA,D,20231026,3.2,3.3,3.16,3.28,1306700
ADN,D,20231026,0.3622,0.39,0.36,0.369,204300
ADNWW,D,20231026,0.04,0.04,0.0375,0.04,4600
ADOC,D,20231026,11.5,11.5,11.49,11.5,1400
ADOCW,D,20231026,0.014,0.0199,0.01,0.01,19700
ADP,D,20231026,218.3,222.46,217.12,218.84,2603900
ADPT,D,20231026,4.3,4.54,4.2636,4.445,1227400
ADSE,D,20231026,6.46,6.51,6.295,6.51,21400
ADSK,D,20231026,201,202.4241,192.92,196.12,1944200
ADTH,D,20231026,1.14,1.16,1.1199,1.13,32800
ADTN,D,20231026,6.79,6.87,6.5813,6.63,664000
ADTX,D,20231026,7.62,7.935,7.08,7.2,55300
ADUS,D,20231026,80.33,82.0699,80.32,81.31,76400
ADV,D,20231026,2.32,2.37,2.25,2.3,424500
ADVM,D,20231026,0.96,1.02,0.936,1.01,148700
ADXN,D,20231026,6.31,7.61,6.25,6.55,14000
AEAE,D,20231026,10.54,10.54,10.52,10.521,700
AEAEW,D,20231026,0.0561,0.0848,0.0561,0.0846,52700
